obs,date,year,month,day,start_time,end_time,locality,site,bar,station,transect,counter,tran_length,count_live,count_dead,treatment,pass
1004,7/7/2010,2010,7,7,18:25,NA,HB,N,1,HBN1,1,JANESSY,2.5,86,-999,control,1
1005,7/7/2010,2010,7,7,18:25,NA,HB,N,1,HBN1,1,JANESSY,5,133,-999,control,1
1006,7/7/2010,2010,7,7,18:25,NA,HB,N,1,HBN1,1,JANESSY,7.5,40,-999,control,1
1007,7/7/2010,2010,7,7,18:25,NA,HB,N,1,HBN1,1,JANESSY,10,161,-999,control,1
1008,7/7/2010,2010,7,7,18:25,NA,HB,N,1,HBN1,1,JANESSY,12.5,115,-999,control,1
1009,7/7/2010,2010,7,7,18:25,NA,HB,N,1,HBN1,1,JANESSY,15,101,-999,control,1
1010,7/7/2010,2010,7,7,18:25,NA,HB,N,1,HBN1,1,JANESSY,17.5,25,-999,control,1
1011,7/7/2010,2010,7,7,18:25,NA,HB,N,1,HBN1,1,JANESSY,18,3,-999,control,1
1012,7/7/2010,2010,7,7,NA,NA,HB,N,2,HBN2,1,JERRY/LAURA,2.5,146,-999,control,1
1013,7/7/2010,2010,7,7,NA,NA,HB,N,2,HBN2,1,JERRY/LAURA,5,234,-999,control,1
1014,7/7/2010,2010,7,7,NA,NA,HB,N,2,HBN2,1,JERRY/LAURA,7.5,61,-999,control,1
1015,7/7/2010,2010,7,7,NA,NA,HB,N,2,HBN2,1,JERRY/LAURA,10,101,-999,control,1
1016,7/7/2010,2010,7,7,NA,NA,HB,N,2,HBN2,1,JERRY/LAURA,12.5,97,-999,control,1
1017,7/7/2010,2010,7,7,NA,NA,HB,N,2,HBN2,1,JERRY/LAURA,15,153,-999,control,1
1018,7/7/2010,2010,7,7,NA,NA,HB,N,2,HBN2,1,JERRY/LAURA,17.5,238,-999,control,1
1019,7/7/2010,2010,7,7,NA,NA,HB,N,2,HBN2,1,JERRY/LAURA,20,281,-999,control,1
1020,7/7/2010,2010,7,7,NA,NA,HB,N,2,HBN2,1,JERRY/LAURA,22.5,175,-999,control,1
1021,7/7/2010,2010,7,7,NA,NA,HB,N,2,HBN2,1,JERRY/LAURA,23.5,59,-999,control,1
1022,7/7/2010,2010,7,7,NA,NA,HB,N,3,HBN3,1,JERRY/LAURA,2.5,101,-999,control,1
1023,7/7/2010,2010,7,7,NA,NA,HB,N,3,HBN3,1,JERRY/LAURA,5,233,-999,control,1
1024,7/7/2010,2010,7,7,NA,NA,HB,N,3,HBN3,1,JERRY/LAURA,7.5,155,-999,control,1
1025,7/7/2010,2010,7,7,NA,NA,HB,N,3,HBN3,1,JERRY/LAURA,10,355,-999,control,1
1026,7/7/2010,2010,7,7,NA,NA,HB,N,3,HBN3,1,JERRY/LAURA,12.5,401,-999,control,1
1027,7/7/2010,2010,7,7,NA,NA,HB,N,3,HBN3,1,JERRY/LAURA,15,219,-999,control,1
1028,7/7/2010,2010,7,7,NA,NA,HB,N,3,HBN3,1,JERRY/LAURA,17.5,57,-999,control,1
1029,7/7/2010,2010,7,7,NA,NA,HB,N,5,HBN5,1,JERRY/LAURA,2.5,23,-999,control,1
1030,7/7/2010,2010,7,7,NA,NA,HB,N,5,HBN5,1,JERRY/LAURA,5,16,-999,control,1
1031,7/7/2010,2010,7,7,NA,NA,HB,N,5,HBN5,1,JERRY/LAURA,7.5,6,-999,control,1
1032,7/7/2010,2010,7,7,NA,NA,HB,N,5,HBN5,1,JERRY/LAURA,10,79,-999,control,1
1033,7/7/2010,2010,7,7,NA,NA,HB,N,5,HBN5,1,JERRY/LAURA,12.5,6,-999,control,1
1034,7/7/2010,2010,7,7,NA,NA,HB,N,5,HBN5,1,JERRY/LAURA,15,61,-999,control,1
1035,7/7/2010,2010,7,7,NA,NA,HB,N,5,HBN5,1,JERRY/LAURA,17.5,33,-999,control,1
1036,7/7/2010,2010,7,7,NA,NA,HB,N,5,HBN5,1,JERRY/LAURA,18,2,-999,control,1
1037,7/7/2010,2010,7,7,19:30,NA,HB,N,6,HBN6,1,JANESSY,2.5,37,-999,control,1
1038,7/7/2010,2010,7,7,19:30,NA,HB,N,6,HBN6,1,JANESSY,5,96,-999,control,1
1039,7/7/2010,2010,7,7,19:30,NA,HB,N,6,HBN6,1,JANESSY,7.5,123,-999,control,1
1040,7/7/2010,2010,7,7,19:30,NA,HB,N,6,HBN6,1,JANESSY,10,32,-999,control,1
1041,7/7/2010,2010,7,7,19:30,NA,HB,N,6,HBN6,1,JANESSY,12.5,10,-999,control,1
1042,7/7/2010,2010,7,7,19:30,NA,HB,N,6,HBN6,1,JANESSY,15,141,-999,control,1
1043,7/7/2010,2010,7,7,19:30,NA,HB,N,6,HBN6,1,JANESSY,17.5,29,-999,control,1
1044,7/7/2010,2010,7,7,19:30,NA,HB,N,6,HBN6,1,JANESSY,20,94,-999,control,1
1045,7/7/2010,2010,7,7,19:30,NA,HB,N,6,HBN6,1,JANESSY,22.7,142,-999,control,1
1046,8/6/2010,2010,8,6,19:40,20:30,HB,N,1,HBN1,1,ZACH/SARA,2.5,7,-999,control,1
1047,8/6/2010,2010,8,6,19:40,20:30,HB,N,1,HBN1,1,ZACH/SARA,5,14,-999,control,1
1048,8/6/2010,2010,8,6,19:40,20:30,HB,N,1,HBN1,1,ZACH/SARA,7.5,58,-999,control,1
1049,8/6/2010,2010,8,6,19:40,20:30,HB,N,1,HBN1,1,ZACH/SARA,10,74,-999,control,1
1050,8/6/2010,2010,8,6,19:40,20:30,HB,N,1,HBN1,1,ZACH/SARA,12.5,7,-999,control,1
1051,8/6/2010,2010,8,6,19:40,20:30,HB,N,1,HBN1,1,ZACH/SARA,15,122,-999,control,1
1052,8/6/2010,2010,8,6,19:40,20:30,HB,N,1,HBN1,1,ZACH/SARA,18,26,-999,control,1
1053,8/6/2010,2010,8,6,16:50,17:31,HB,N,2,HBN2,1,JERRY/LAURA,2.5,8,-999,control,1
1054,8/6/2010,2010,8,6,16:50,17:31,HB,N,2,HBN2,1,JERRY/LAURA,5,16,-999,control,1
1055,8/6/2010,2010,8,6,16:50,17:31,HB,N,2,HBN2,1,JERRY/LAURA,7.5,48,-999,control,1
1056,8/6/2010,2010,8,6,16:50,17:31,HB,N,2,HBN2,1,JERRY/LAURA,10,8,-999,control,1
1057,8/6/2010,2010,8,6,16:50,17:31,HB,N,2,HBN2,1,JERRY/LAURA,12.5,12,-999,control,1
1058,8/6/2010,2010,8,6,16:50,17:31,HB,N,2,HBN2,1,JERRY/LAURA,15,22,-999,control,1
1059,8/6/2010,2010,8,6,16:50,17:31,HB,N,2,HBN2,1,JERRY/LAURA,17.5,62,-999,control,1
1060,8/6/2010,2010,8,6,16:50,17:31,HB,N,2,HBN2,1,JERRY/LAURA,20,2,-999,control,1
1061,8/6/2010,2010,8,6,16:50,17:31,HB,N,2,HBN2,1,JERRY/LAURA,22.5,16,-999,control,1
1062,8/6/2010,2010,8,6,16:50,17:31,HB,N,2,HBN2,1,JERRY/LAURA,25,0,-999,control,1
1063,8/6/2010,2010,8,6,17:55,18:33,HB,N,3,HBN3,1,JERRY/LAURA,2.5,10,-999,control,1
1064,8/6/2010,2010,8,6,17:55,18:33,HB,N,3,HBN3,1,JERRY/LAURA,5,52,-999,control,1
1065,8/6/2010,2010,8,6,17:55,18:33,HB,N,3,HBN3,1,JERRY/LAURA,7.5,50,-999,control,1
1066,8/6/2010,2010,8,6,17:55,18:33,HB,N,3,HBN3,1,JERRY/LAURA,10,167,-999,control,1
1067,8/6/2010,2010,8,6,17:55,18:33,HB,N,3,HBN3,1,JERRY/LAURA,12.5,128,-999,control,1
1068,8/6/2010,2010,8,6,17:55,18:33,HB,N,3,HBN3,1,JERRY/LAURA,15,64,-999,control,1
1069,8/6/2010,2010,8,6,17:55,18:33,HB,N,3,HBN3,1,JERRY/LAURA,17.5,32,-999,control,1
1070,10/27/2010,2010,10,27,10:30,11:30,HB,N,1,HBN1,1,DREW,2.5,1,-999,control,1
1071,10/27/2010,2010,10,27,10:30,11:30,HB,N,1,HBN1,1,DREW,5,0,-999,control,1
1072,10/27/2010,2010,10,27,10:30,11:30,HB,N,1,HBN1,1,DREW,7.5,31,-999,control,1
1073,10/27/2010,2010,10,27,10:30,11:30,HB,N,1,HBN1,1,DREW,10,29,-999,control,1
1074,10/27/2010,2010,10,27,10:30,11:30,HB,N,1,HBN1,1,DREW,12.5,16,-999,control,1
1075,10/27/2010,2010,10,27,10:30,11:30,HB,N,1,HBN1,1,DREW,15,25,-999,control,1
1076,10/27/2010,2010,10,27,10:30,11:30,HB,N,1,HBN1,1,DREW,17.5,14,-999,control,1
1077,10/27/2010,2010,10,27,10:30,11:30,HB,N,1,HBN1,1,DREW,18,0,-999,control,1
1078,10/27/2010,2010,10,27,10:20,10:45,HB,N,2,HBN2,1,NA,2.5,0,-999,control,1
1079,10/27/2010,2010,10,27,10:20,10:45,HB,N,2,HBN2,1,NA,5,0,-999,control,1
1080,10/27/2010,2010,10,27,10:20,10:45,HB,N,2,HBN2,1,NA,7.5,4,-999,control,1
1081,10/27/2010,2010,10,27,10:20,10:45,HB,N,2,HBN2,1,NA,10,10,-999,control,1
1082,10/27/2010,2010,10,27,10:20,10:45,HB,N,2,HBN2,1,NA,12.5,6,-999,control,1
1083,10/27/2010,2010,10,27,10:20,10:45,HB,N,2,HBN2,1,NA,15,0,-999,control,1
1084,10/27/2010,2010,10,27,10:20,10:45,HB,N,2,HBN2,1,NA,17.5,0,-999,control,1
1085,10/27/2010,2010,10,27,10:20,10:45,HB,N,2,HBN2,1,NA,20,0,-999,control,1
1086,10/27/2010,2010,10,27,10:20,10:45,HB,N,2,HBN2,1,NA,22.5,0,-999,control,1
1087,10/27/2010,2010,10,27,10:20,10:45,HB,N,2,HBN2,1,NA,23,0,-999,control,1
1088,10/27/2010,2010,10,27,9:30,10:00,HB,N,3,HBN3,1,JERRY/GARRETT,2.5,0,-999,control,1
1089,10/27/2010,2010,10,27,9:30,10:00,HB,N,3,HBN3,1,JERRY/GARRETT,5,8,-999,control,1
1090,10/27/2010,2010,10,27,9:30,10:00,HB,N,3,HBN3,1,JERRY/GARRETT,7.5,4,-999,control,1
1091,10/27/2010,2010,10,27,9:30,10:00,HB,N,3,HBN3,1,JERRY/GARRETT,10,26,-999,control,1
1092,10/27/2010,2010,10,27,9:30,10:00,HB,N,3,HBN3,1,JERRY/GARRETT,12.5,12,-999,control,1
1093,10/27/2010,2010,10,27,9:30,10:00,HB,N,3,HBN3,1,JERRY/GARRETT,15,4,-999,control,1
1094,10/27/2010,2010,10,27,9:30,10:00,HB,N,3,HBN3,1,JERRY/GARRETT,16.5,0,-999,control,1
1095,12/8/2010,2010,12,8,NA,NA,HB,N,1,HBN1,1,LAURA,2.5,0,-999,control,1
1096,12/8/2010,2010,12,8,NA,NA,HB,N,1,HBN1,1,LAURA,5,0,-999,control,1
1097,12/8/2010,2010,12,8,NA,NA,HB,N,1,HBN1,1,LAURA,7.5,9,-999,control,1
1098,12/8/2010,2010,12,8,NA,NA,HB,N,1,HBN1,1,LAURA,10,4,-999,control,1
1099,12/8/2010,2010,12,8,NA,NA,HB,N,1,HBN1,1,LAURA,12.5,3,-999,control,1
1100,12/8/2010,2010,12,8,NA,NA,HB,N,1,HBN1,1,LAURA,15,4,-999,control,1
1101,12/8/2010,2010,12,8,NA,NA,HB,N,1,HBN1,1,LAURA,18.1,0,-999,control,1
1102,12/8/2010,2010,12,8,NA,NA,HB,N,2,HBN2,1,LAURA,2.5,0,-999,control,1
1103,12/8/2010,2010,12,8,NA,NA,HB,N,2,HBN2,1,LAURA,5,0,-999,control,1
1104,12/8/2010,2010,12,8,NA,NA,HB,N,2,HBN2,1,LAURA,7.5,1,-999,control,1
1105,12/8/2010,2010,12,8,NA,NA,HB,N,2,HBN2,1,LAURA,10,0,-999,control,1
1106,12/8/2010,2010,12,8,NA,NA,HB,N,2,HBN2,1,LAURA,12.5,11,-999,control,1
1107,12/8/2010,2010,12,8,NA,NA,HB,N,2,HBN2,1,LAURA,15,0,-999,control,1
1108,12/8/2010,2010,12,8,NA,NA,HB,N,2,HBN2,1,LAURA,17.5,0,-999,control,1
1109,12/8/2010,2010,12,8,NA,NA,HB,N,2,HBN2,1,LAURA,20,0,-999,control,1
1110,12/8/2010,2010,12,8,NA,NA,HB,N,2,HBN2,1,LAURA,23.3,0,-999,control,1
1111,12/8/2010,2010,12,8,NA,NA,HB,N,5,HBN5,1,GARRETT,2.5,0,-999,control,1
1112,12/8/2010,2010,12,8,NA,NA,HB,N,5,HBN5,1,GARRETT,5,0,-999,control,1
1113,12/8/2010,2010,12,8,NA,NA,HB,N,5,HBN5,1,GARRETT,7.5,4,-999,control,1
1114,12/8/2010,2010,12,8,NA,NA,HB,N,5,HBN5,1,GARRETT,10,17,-999,control,1
1115,12/8/2010,2010,12,8,NA,NA,HB,N,5,HBN5,1,GARRETT,12.5,0,-999,control,1
1116,12/8/2010,2010,12,8,NA,NA,HB,N,5,HBN5,1,GARRETT,15,2,-999,control,1
1117,12/8/2010,2010,12,8,NA,NA,HB,N,5,HBN5,1,GARRETT,17.5,2,-999,control,1
1118,12/8/2010,2010,12,8,NA,NA,HB,N,6,HBN6,1,GARRETT,2.5,26,-999,control,1
1119,12/8/2010,2010,12,8,NA,NA,HB,N,6,HBN6,1,GARRETT,5,17,-999,control,1
1120,12/8/2010,2010,12,8,NA,NA,HB,N,6,HBN6,1,GARRETT,7.5,111,-999,control,1
1121,12/8/2010,2010,12,8,NA,NA,HB,N,6,HBN6,1,GARRETT,10,24,-999,control,1
1122,12/8/2010,2010,12,8,NA,NA,HB,N,6,HBN6,1,GARRETT,12.5,13,-999,control,1
1123,12/8/2010,2010,12,8,NA,NA,HB,N,6,HBN6,1,GARRETT,15,101,-999,control,1
1124,12/8/2010,2010,12,8,NA,NA,HB,N,6,HBN6,1,GARRETT,17.5,35,-999,control,1
1125,12/8/2010,2010,12,8,NA,NA,HB,N,6,HBN6,1,GARRETT,20,54,-999,control,1
1126,12/8/2010,2010,12,8,NA,NA,HB,N,6,HBN6,1,GARRETT,22.5,27,-999,control,1
1127,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,2.5,0,-999,control,1
1128,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,5,0,-999,control,1
1129,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,7.5,0,-999,control,1
1130,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,10,0,-999,control,1
1131,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,12.5,0,-999,control,1
1132,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,15,0,-999,control,1
1133,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,17.5,0,-999,control,1
1134,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,20,0,-999,control,1
1135,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,22.5,0,-999,control,1
1136,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,25,1,-999,control,1
1137,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,27.5,1,-999,control,1
1138,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,30,2,-999,control,1
1139,5/25/2010,2010,5,25,18:30,18:49,HB,O,1,HBO1,1,JERRY/GARRETT,31.2,0,-999,control,1
1140,5/25/2010,2010,5,25,19:00,NA,HB,O,2,HBO2,1,JERRY/GARRETT,2.5,9,-999,control,1
1141,5/25/2010,2010,5,25,19:00,NA,HB,O,2,HBO2,1,JERRY/GARRETT,5,2,-999,control,1
1142,5/25/2010,2010,5,25,19:00,NA,HB,O,2,HBO2,1,JERRY/GARRETT,7.5,0,-999,control,1
1143,5/25/2010,2010,5,25,19:00,NA,HB,O,2,HBO2,1,JERRY/GARRETT,10,0,-999,control,1
1144,5/25/2010,2010,5,25,19:00,NA,HB,O,2,HBO2,1,JERRY/GARRETT,12.5,0,-999,control,1
1145,5/25/2010,2010,5,25,19:00,NA,HB,O,2,HBO2,1,JERRY/GARRETT,15,0,-999,control,1
1146,5/25/2010,2010,5,25,19:00,NA,HB,O,2,HBO2,1,JERRY/GARRETT,15.6,0,-999,control,1
1147,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,2.5,8,-999,control,1
1148,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,5,5,-999,control,1
1149,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,7.5,7,-999,control,1
1150,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,10,3,-999,control,1
1151,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,12.5,7,-999,control,1
1152,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,15,6,-999,control,1
1153,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,17.5,10,-999,control,1
1154,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,20,3,-999,control,1
1155,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,22.5,2,-999,control,1
1156,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,25,10,-999,control,1
1157,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,27.5,0,-999,control,1
1158,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,30,0,-999,control,1
1159,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,32.5,0,-999,control,1
1160,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,35,1,-999,control,1
1161,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,37.5,0,-999,control,1
1162,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,40,0,-999,control,1
1163,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,42.5,0,-999,control,1
1164,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,45,0,-999,control,1
1165,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,47.5,0,-999,control,1
1166,5/25/2010,2010,5,25,19:40,NA,HB,O,3,HBO3,1,JANESSY,50,0,-999,control,1
1167,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,2.5,2,-999,control,1
1168,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,5,144,-999,control,1
1169,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,7.5,212,-999,control,1
1170,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,10,18,-999,control,1
1171,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,12.5,127,-999,control,1
1172,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,15,99,-999,control,1
1173,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,17.5,234,-999,control,1
1174,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,20,102,-999,control,1
1175,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,22.5,159,-999,control,1
1176,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,25,345,-999,control,1
1177,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,27.5,0,-999,control,1
1178,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,30,142,-999,control,1
1179,7/7/2010,2010,7,7,NA,NA,HB,O,1,HBO1,1,JERRY/LAURA,31.5,50,-999,control,1
1180,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,2.5,34,-999,control,1
1181,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,5,0,-999,control,1
1182,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,7.5,6,-999,control,1
1183,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,10,4,-999,control,1
1184,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,12.5,12,-999,control,1
1185,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,15,19,-999,control,1
1186,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,17.5,2,-999,control,1
1187,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,20,15,-999,control,1
1188,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,22.5,4,-999,control,1
1189,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,25,4,-999,control,1
1190,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,27.5,8,-999,control,1
1191,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,30,16,-999,control,1
1192,8/6/2010,2010,8,6,18:45,19:21,HB,O,1,HBO1,1,JERRY/LAURA,32.5,30,-999,control,1
1193,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,2.5,0,-999,control,1
1194,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,5,0,-999,control,1
1195,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,7.5,4,-999,control,1
1196,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,10,4,-999,control,1
1197,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,12.5,0,-999,control,1
1198,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,15,20,-999,control,1
1199,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,17.5,4,-999,control,1
1200,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,20,12,-999,control,1
1201,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,22.5,0,-999,control,1
1202,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,25,0,-999,control,1
1203,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,27.5,0,-999,control,1
1204,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,30,0,-999,control,1
1205,10/27/2010,2010,10,27,10:40,11:00,HB,O,1,HBO1,1,JERRY/GARRETT,32.5,0,-999,control,1
1206,10/27/2010,2010,10,27,11:06,11:30,HB,O,2,HBO2,1,JERRY/GARRETT,2.5,0,-999,control,1
1207,10/27/2010,2010,10,27,11:06,11:30,HB,O,2,HBO2,1,JERRY/GARRETT,5,0,-999,control,1
1208,10/27/2010,2010,10,27,11:06,11:30,HB,O,2,HBO2,1,JERRY/GARRETT,7.5,0,-999,control,1
1209,10/27/2010,2010,10,27,11:06,11:30,HB,O,2,HBO2,1,JERRY/GARRETT,10,0,-999,control,1
1210,10/27/2010,2010,10,27,11:06,11:30,HB,O,2,HBO2,1,JERRY/GARRETT,12.5,0,-999,control,1
1211,10/27/2010,2010,10,27,11:06,11:30,HB,O,2,HBO2,1,JERRY/GARRETT,15,0,-999,control,1
1212,10/27/2010,2010,10,27,11:06,11:30,HB,O,2,HBO2,1,JERRY/GARRETT,16,0,-999,control,1
1213,10/27/2010,2010,10,27,19:40,NA,HB,O,3,HBO3,1,Dummy,-999,0,-999,control,1
1214,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,2.5,0,-999,control,1
1215,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,5,0,-999,control,1
1216,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,7.5,0,-999,control,1
1217,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,10,0,-999,control,1
1218,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,12.5,2,-999,control,1
1219,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,15,0,-999,control,1
1220,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,17.5,1,-999,control,1
1221,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,20,1,-999,control,1
1222,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,22.5,0,-999,control,1
1223,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,25,1,-999,control,1
1224,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,27.5,1,-999,control,1
1225,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,30,2,-999,control,1
1226,12/8/2010,2010,12,8,NA,NA,HB,O,1,HBO1,1,GARRETT,31.2,0,-999,control,1
1227,12/8/2010,2010,12,8,NA,NA,HB,O,2,HBO2,1,GARRETT,2.5,0,-999,control,1
1228,12/8/2010,2010,12,8,NA,NA,HB,O,2,HBO2,1,GARRETT,5,0,-999,control,1
1229,12/8/2010,2010,12,8,NA,NA,HB,O,2,HBO2,1,GARRETT,7.5,0,-999,control,1
1230,12/8/2010,2010,12,8,NA,NA,HB,O,2,HBO2,1,GARRETT,10,0,-999,control,1
1231,12/8/2010,2010,12,8,NA,NA,HB,O,2,HBO2,1,GARRETT,12.5,0,-999,control,1
1232,12/8/2010,2010,12,8,NA,NA,HB,O,2,HBO2,1,GARRETT,15,0,-999,control,1
1233,12/8/2010,2010,12,8,NA,NA,HB,O,2,HBO2,1,GARRETT,15.6,0,-999,control,1
1234,12/8/2010,2010,12,8,NA,NA,HB,O,3,HBO3,1,GARRETT,2.5,0,-999,control,1
1235,12/8/2010,2010,12,8,NA,NA,HB,O,3,HBO3,1,GARRETT,5,0,-999,control,1
1236,12/8/2010,2010,12,8,NA,NA,HB,O,3,HBO3,1,GARRETT,7.5,1,-999,control,1
1237,12/8/2010,2010,12,8,NA,NA,HB,O,3,HBO3,1,GARRETT,10,0,-999,control,1
1238,12/8/2010,2010,12,8,NA,NA,HB,O,3,HBO3,1,GARRETT,12.5,4,-999,control,1
1239,12/8/2010,2010,12,8,NA,NA,HB,O,3,HBO3,1,GARRETT,15,1,-999,control,1
1240,12/8/2010,2010,12,8,NA,NA,HB,O,3,HBO3,1,GARRETT,17.5,1,-999,control,1
1241,12/8/2010,2010,12,8,NA,NA,HB,O,3,HBO3,1,GARRETT,20,1,-999,control,1
1242,12/8/2010,2010,12,8,NA,NA,HB,O,3,HBO3,1,GARRETT,22.5,0,-999,control,1
1243,12/8/2010,2010,12,8,NA,NA,HB,O,3,HBO3,1,GARRETT,25,0,-999,control,1
